PID,AID,Date,qty_chg,Adj Close,cum_qty,mv,cost_chg,cost
S01,BABA,2014-09-19,0.0,93.889999,0.0,0.0,0.0,0.0
S01,BABA,2014-09-22,0.0,89.889999,0.0,0.0,0.0,0.0
S01,BABA,2014-09-23,0.0,87.16999799999998,0.0,0.0,0.0,0.0
S01,BABA,2014-09-24,0.0,90.57,0.0,0.0,0.0,0.0
S01,BABA,2014-09-25,0.0,88.91999799999998,0.0,0.0,0.0,0.0
S01,BABA,2014-09-26,0.0,90.459999,0.0,0.0,0.0,0.0
S01,BABA,2014-09-29,0.0,88.75,0.0,0.0,0.0,0.0
S01,BABA,2014-09-30,0.0,88.849998,0.0,0.0,0.0,0.0
S01,BABA,2014-10-01,11.614402128092964,86.099998,11.614402128092964,999.9999999999999,999.9999999999999,999.9999999999999
S01,BABA,2014-10-02,0.0,87.059998,11.614402128092964,1011.1498260429692,0.0,999.9999999999999
S01,BABA,2014-10-03,0.0,88.099998,11.614402128092964,1023.2288042561859,0.0,999.9999999999999
S01,BABA,2014-10-06,0.0,88.309998,11.614402128092964,1025.6678287030852,0.0,999.9999999999999
S01,BABA,2014-10-07,0.0,87.66999799999998,11.614402128092964,1018.2346113411056,0.0,999.9999999999999
S01,BABA,2014-10-08,0.0,88.300003,11.614402128092964,1025.5517427538152,0.0,999.9999999999999
S01,BABA,2014-10-09,0.0,88.790001,11.614402128092964,1031.2427765677764,0.0,999.9999999999999
S01,BABA,2014-10-10,0.0,85.879997,11.614402128092964,997.4448199174174,0.0,999.9999999999999
S01,BABA,2014-10-13,0.0,85.120003,11.614402128092964,988.6179439864794,0.0,999.9999999999999
S01,BABA,2014-10-14,0.0,84.949997,11.614402128092964,986.6434259382909,0.0,999.9999999999999
S01,BABA,2014-10-15,0.0,85.599998,11.614402128092964,994.1927989359534,0.0,999.9999999999999
S01,BABA,2014-10-16,0.0,88.849998,11.614402128092964,1031.9396058522557,0.0,999.9999999999999
S01,BABA,2014-10-17,0.0,87.910004,11.614402128092964,1021.022137538261,0.0,999.9999999999999
S01,BABA,2014-10-20,0.0,88.260002,11.614402128092964,1025.0871550542893,0.0,999.9999999999999
S01,BABA,2014-10-21,0.0,90.900002,11.614402128092964,1055.7491766724547,0.0,999.9999999999999
S01,BABA,2014-10-22,0.0,91.629997,11.614402128092964,1064.2276321539518,0.0,999.9999999999999
S01,BABA,2014-10-23,0.0,94.449997,11.614402128092964,1096.980246155174,0.0,999.9999999999999
S01,BABA,2014-10-24,0.0,95.760002,11.614402128092964,1112.1951710149865,0.0,999.9999999999999
S01,BABA,2014-10-27,0.0,97.790001,11.614402128092964,1135.772395720613,0.0,999.9999999999999
S01,BABA,2014-10-28,0.0,99.68,11.614402128092964,1157.7236041283068,0.0,999.9999999999999
S01,BABA,2014-10-29,0.0,98.309998,11.614402128092964,1141.811849984015,0.0,999.9999999999999
S01,BABA,2014-10-30,0.0,98.730003,11.614402128092964,1146.6899569498246,0.0,999.9999999999999
S01,BABA,2014-10-31,0.0,98.599998,11.614402128092964,1145.180026601162,0.0,999.9999999999999
S01,BABA,2014-11-03,0.0,101.800003,11.614402128092964,1182.34617148307,0.0,999.9999999999999
S01,BABA,2014-11-04,0.0,106.07,11.614402128092964,1231.9396337268206,0.0,999.9999999999999
S01,BABA,2014-11-05,0.0,108.669998,11.614402128092964,1262.1370560310581,0.0,999.9999999999999
S01,BABA,2014-11-06,0.0,111.57,11.614402128092964,1295.818845431332,0.0,999.9999999999999
S01,BABA,2014-11-07,0.0,114.559998,11.614402128092964,1330.5458845655255,0.0,999.9999999999999
S01,BABA,2014-11-10,0.0,119.150002,11.614402128092964,1383.856036791081,0.0,999.9999999999999
S01,BABA,2014-11-11,0.0,114.540001,11.614402128092964,1330.3136313661703,0.0,999.9999999999999
S01,BABA,2014-11-12,0.0,118.199997,11.614402128092964,1372.822296697382,0.0,999.9999999999999
S01,BABA,2014-11-13,0.0,114.839996,11.614402128092964,1333.7978939325874,0.0,999.9999999999999
S01,BABA,2014-11-14,0.0,115.099998,11.614402128092964,1336.817661714696,0.0,999.9999999999999
S01,BABA,2014-11-17,0.0,114.25,11.614402128092964,1326.9454431346212,0.0,999.9999999999999
S01,BABA,2014-11-18,0.0,110.809998,11.614402128092964,1286.991876585177,0.0,999.9999999999999
S01,BABA,2014-11-19,0.0,108.82,11.614402128092964,1263.8792395790763,0.0,999.9999999999999
S01,BABA,2014-11-20,0.0,109.82,11.614402128092964,1275.4936417071692,0.0,999.9999999999999
S01,BABA,2014-11-21,0.0,110.730003,11.614402128092964,1286.0627824869403,0.0,999.9999999999999
S01,BABA,2014-11-24,0.0,113.919998,11.614402128092964,1323.1126672035464,0.0,999.9999999999999
S01,BABA,2014-11-25,0.0,113.470001,11.614402128092964,1317.8862210891107,0.0,999.9999999999999
S01,BABA,2014-11-26,0.0,112.669998,11.614402128092964,1308.59466454343,0.0,999.9999999999999
S01,BABA,2014-11-28,0.0,111.639999,11.614402128092964,1296.6318419658965,0.0,999.9999999999999
S01,BABA,2014-12-01,0.0,105.989998,11.614402128092964,1231.010458327769,0.0,999.9999999999999
S01,BABA,2014-12-02,0.0,109.889999,11.614402128092964,1276.3066382417337,0.0,999.9999999999999
S01,BABA,2014-12-03,0.0,110.639999,11.614402128092964,1285.0174398378035,0.0,999.9999999999999
S01,BABA,2014-12-04,0.0,109.169998,11.614402128092964,1267.9442570951046,0.0,999.9999999999999
S01,BABA,2014-12-05,0.0,107.900002,11.614402128092964,1253.194012850035,0.0,999.9999999999999
S01,BABA,2014-12-08,0.0,105.07,11.614402128092964,1220.3252315987277,0.0,999.9999999999999
S01,BABA,2014-12-09,0.0,107.480003,11.614402128092964,1248.315975570638,0.0,999.9999999999999
S01,BABA,2014-12-10,0.0,103.879997,11.614402128092964,1206.5040582230909,0.0,999.9999999999999
S01,BABA,2014-12-11,0.0,104.970001,11.614402128092964,1219.1638030003205,0.0,999.9999999999999
S01,BABA,2014-12-12,0.0,105.110001,11.614402128092964,1220.7898192982536,0.0,999.9999999999999
S01,BABA,2014-12-15,0.0,104.699997,11.614402128092964,1216.0278679681269,0.0,999.9999999999999
S01,BABA,2014-12-16,0.0,105.769997,11.614402128092964,1228.4552782451865,0.0,999.9999999999999
S01,BABA,2014-12-17,0.0,109.019997,11.614402128092964,1266.2020851614886,0.0,999.9999999999999
S01,BABA,2014-12-18,0.0,109.25,11.614402128092964,1268.8734324941563,0.0,999.9999999999999
S01,BABA,2014-12-19,0.0,110.650002,11.614402128092964,1285.1336187022907,0.0,999.9999999999999
S01,BABA,2014-12-22,0.0,108.769997,11.614402128092964,1263.2984846294653,0.0,999.9999999999999
S01,BABA,2014-12-23,0.0,105.519997,11.614402128092964,1225.5516777131631,0.0,999.9999999999999
S01,BABA,2014-12-24,0.0,105.949997,11.614402128092964,1230.5458706282432,0.0,999.9999999999999
S01,BABA,2014-12-26,0.0,105.949997,11.614402128092964,1230.5458706282432,0.0,999.9999999999999
S01,BABA,2014-12-29,0.0,105.980003,11.614402128092964,1230.8943723784987,0.0,999.9999999999999
S01,BABA,2014-12-30,0.0,105.75,11.614402128092964,1228.223025045831,0.0,999.9999999999999
S01,BABA,2014-12-31,0.0,103.940002,11.614402128092964,1207.200980422787,0.0,999.9999999999999
S01,BABA,2015-01-02,0.0,103.599998,11.614402128092964,1203.2520372416268,0.0,999.9999999999999
S01,BABA,2015-01-05,0.0,101.0,11.614402128092964,1173.0546149373893,0.0,999.9999999999999
S01,BABA,2015-01-06,0.0,103.32,11.614402128092964,1200.000027874565,0.0,999.9999999999999
S01,BABA,2015-01-07,0.0,102.129997,11.614402128092964,1186.178854498928,0.0,999.9999999999999
S01,BABA,2015-01-08,0.0,105.029999,11.614402128092964,1219.860643899202,0.0,999.9999999999999
